path,specification,clause,tags,testnumber,description
/private/courts/file/executiveandplanning-20230707-mm.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/executiveandplanning-20230707-mm.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/executiveandplanning-20230707-mm.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/executiveandplanning-20230707-mm.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/file/famjuv-20141211-agenda.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/file/famjuv-20141211-agenda.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/famjuv-20141211-agenda.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/file/famjuv-20141211-agenda.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/private/courts/file/alpine-fy-2024-25-q3-qfs.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/file/alpine-fy-2024-25-q3-qfs.pdf,ISO 14289-1:2014,7.18.1,"annotation,alt-text",3,A form field shall have a TU key present or all its Widget annotations shall have alternative descriptions (in the form of an Alt entry in the enclosing structure elements)
/private/courts/file/tcbac-20250702-noticeandagenda.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/file/jbbc-20250530-noticeandagenda.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/file/cjcac-20150629-notice.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/file/cjcac-20150629-notice.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/file/jbbc-20230810-notice.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/jctc-20240311-materialspdf.pdf,ISO 14289-1:2014,7.21.8,font,1,"A PDF/UA compliant document shall not contain a reference to the .notdef glyph from any of the text showing operators, regardless of text rendering mode, in any content stream"
/private/courts/file/tcbac-20160310-notice.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/jctc-20230313-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/ciap_20250224_materials.pdf,ISO 14289-1:2014,7.21.7,font,1,"The Font dictionary of all fonts shall define the map of all used character codes to Unicode values, either via a ToUnicode entry, or other mechanisms as defined in ISO 14289-1, 7.21.7"
/private/courts/file/jctc-20180108-minutes.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/file/ror-24-25-q4-yuba.pdf,ISO 14289-1:2014,7.2,"structure,table",4,"TR element should be contained in Table, THead, TBody or TFoot element"
/private/courts/file/ror-24-25-q4-yuba.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/ror-24-25-q4-yuba.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/private/courts/file/ror-24-25-q3-ventura.pdf,ISO 14289-1:2014,7.1,structure,5,"All non-standard structure types shall be mapped to the nearest functionally equivalent standard type, as defined in ISO 32000-1:2008, 14.8.4, in the role map dictionary of the structure tree root. This mapping may be indirect; within the role map a non-standard type can map directly to another non-standard type, but eventually the mapping shall terminate at a standard type"
/private/courts/file/ror-24-25-q3-ventura.pdf,ISO 14289-1:2014,7.2,"structure,table",4,"TR element should be contained in Table, THead, TBody or TFoot element"
/private/courts/file/ror-24-25-q3-ventura.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/jctc-20140808-reporttojconbcpforappellatedms.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/forum-20160609-notice.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/paf-20220405-lasc-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/paf-20220405-lasc-materials.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/file/paf-20220405-lasc-materials.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/file/paf-20220405-lasc-materials.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/file/paf-20220405-lasc-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/file/paf-20220405-lasc-materials.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/tcbac-20241217-fms-materials-additional.pdf,ISO 14289-1:2014,7.2,"structure,list",20,LI element may contain only Lbl and LBody elements
/private/courts/file/tcbac-20241217-fms-materials-additional.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/juvenile_justice_memo.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/itac-20251118-supplemental-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/itac-20251118-supplemental-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/itac-20251118-supplemental-materials.pdf,ISO 14289-1:2014,7.18.1,annotation,1,"An annotation, excluding annotations of subtype Widget, PrinterMark or Link, shall be nested within an Annot tag"
/private/courts/file/famjuv-20160721-agenda.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/jbbc-20240718-minutes.pdf,ISO 14289-1:2014,7.1,metadata,9,"The Metadata stream in the document's catalog dictionary shall contain a dc:title entry, where dc is the recommended prefix for the Dublin Core metadata schema as defined in the XMP specification, which clearly identifies the document"
/private/courts/file/san-luis-obispo-fy-2025-26-q1-qfs.pdf,ISO 14289-1:2014,7.21.4.2,font,2,"If the FontDescriptor dictionary of an embedded CID font contains a CIDSet stream, then it shall identify all CIDs which are present in the font program, regardless of whether a CID in the font is referenced or used by the PDF or not"
/private/courts/file/tcbac-20221102-fms-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/tcbac-20221102-fms-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/tcbac-20221102-fms-materials.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/jbcm-chapter-2.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/itac-20161014-notice.pdf,ISO 14289-1:2014,7.18.5,annotation,1,"Links shall be tagged according to ISO 32000-1:2008, 14.8.4.4.2, Link Element"
/private/courts/file/executiveandplanning-20211102-minutes.pdf,ISO 14289-1:2014,7.5,"structure,table",1,"If the table's structure is not determinable via Headers and IDs, then structure elements of type TH shall have a Scope attribute"
/private/courts/file/famjuv-20180625-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",42,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/famjuv-20180625-materials.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/jbwcp_notice_to_employees-injuries_caused_by_work_dwc-7_-_non_mpn_members.pdf,ISO 14289-1:2014,7.18.4,annotation,1,"A Widget annotation shall be nested within a Form tag per ISO 32000-1:2008, 14.8.4.5, Table 340"
/private/courts/file/tcbac-20210128-notice.pdf,ISO 14289-1:2014,7.1,artifact,2,Tagged content should not present inside content marked as Artifact
/private/courts/file/tcbac-20210128-notice.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
/private/courts/file/tcbac-20210128-notice.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/file/aac-efficiency-20260108-ntcagenda.pdf,ISO 14289-1:2014,7.2,"structure,table",43,Table rows shall have the same number of columns (taking into account column spans)
/private/courts/file/cfac-20211008-notice.pdf,ISO 14289-1:2014,7.1,artifact,1,Content marked as Artifact should not present inside tagged content
/private/courts/file/cfac-20211008-notice.pdf,ISO 14289-1:2014,7.2,"structure,table",10,TR element may contain only TH and TD elements
